Cell#,Cascade ID,Switch,NEID,Repoll#,Latitude,Longitude,BTS Manufacturer,Sector,Azimuth,CDR Status,,,,,,,,,,,,,,,
1202,NY98XC206,NY-LI_CITY-MSC_2,158,232,40.6079,-74.0244,Lucent,1,0,Active,,,,,,,,,,,,,,,
1205,NY99XT022,NY-LI_CITY-MSC_2,158,232,40.670221,-73.962792,Lucent,1,30,Nonactive,,,,,,,,,,,,,,,
1205,NY99XT022,NY-LI_CITY-MSC_2,158,232,40.670221,-73.962792,Lucent,2,150,Nonactive,,,,,,,,,,,,,,,
1205,NY99XT022,NY-LI_CITY-MSC_2,158,232,40.670221,-73.962792,Lucent,3,250,Nonactive,,,,,,,,,,,,,,,
1205,NY99XT022,NY-LI_CITY-MSC_2,158,232,40.670221,-73.962792,Lucent,1,350,Nonactive,,,,,,,,,,,,,,,
1205,NY99XT022,NY-LI_CITY-MSC_2,158,232,40.670221,-73.962792,Lucent,2,45,Nonactive,,,,,,,,,,,,,,,
1205,NY99XT022,NY-LI_CITY-MSC_2,158,232,40.670221,-73.962792,Lucent,3,150,Nonactive,,,,,,,,,,,,,,,
1206,NY99XT160,NY-LI_CITY-MSC_2,158,232,40.669553,-73.95102,Lucent,1,100,Nonactive,,,,,,,,,,,,,,,
1206,NY99XT160,NY-LI_CITY-MSC_2,158,232,40.669553,-73.95102,Lucent,2,200,Nonactive,,,,,,,,,,,,,,,
1206,NY99XT160,NY-LI_CITY-MSC_2,158,232,40.669553,-73.95102,Lucent,3,265,Nonactive,,,,,,,,,,,,,,,
1206,NY99XT160,NY-LI_CITY-MSC_2,158,232,40.669553,-73.95102,Lucent,1,25,Nonactive,,,,,,,,,,,,,,,
1206,NY99XT160,NY-LI_CITY-MSC_2,158,232,40.669553,-73.95102,Lucent,2,95,Nonactive,,,,,,,,,,,,,,,
1206,NY99XT160,NY-LI_CITY-MSC_2,158,232,40.669553,-73.95102,Lucent,3,290,Nonactive,,,,,,,,,,,,,,,
1207,NY99XT123,NY-LI_CITY-MSC_2,158,232,40.669717,-73.941967,Lucent,1,10,Nonactive,,,,,,,,,,,,,,,
1207,NY99XT123,NY-LI_CITY-MSC_2,158,232,40.669717,-73.941967,Lucent,2,80,Nonactive,,,,,,,,,,,,,,,
1207,NY99XT123,NY-LI_CITY-MSC_2,158,232,40.669717,-73.941967,Lucent,3,290,Nonactive,,,,,,,,,,,,,,,
1207,NY99XT123,NY-LI_CITY-MSC_2,158,232,40.669717,-73.941967,Lucent,1,100,Nonactive,,,,,,,,,,,,,,,
1207,NY99XT123,NY-LI_CITY-MSC_2,158,232,40.669717,-73.941967,Lucent,2,115,Nonactive,,,,,,,,,,,,,,,
1207,NY99XT123,NY-LI_CITY-MSC_2,158,232,40.669717,-73.941967,Lucent,3,130,Nonactive,,,,,,,,,,,,,,,
1208,NY99XT021,NY-LI_CITY-MSC_2,158,232,40.755778,-73.849133,Lucent,1,20,Nonactive,,,,,,,,,,,,,,,
1208,NY99XT021,NY-LI_CITY-MSC_2,158,232,40.755778,-73.849133,Lucent,2,140,Nonactive,,,,,,,,,,,,,,,
1208,NY99XT021,NY-LI_CITY-MSC_2,158,232,40.755778,-73.849133,Lucent,3,260,Nonactive,,,,,,,,,,,,,,,
1208,NY99XT021,NY-LI_CITY-MSC_2,158,232,40.754258,-73.848906,Lucent,1,70,Nonactive,,,,,,,,,,,,,,,
1208,NY99XT021,NY-LI_CITY-MSC_2,158,232,40.754258,-73.848906,Lucent,2,130,Nonactive,,,,,,,,,,,,,,,
1208,NY99XT021,NY-LI_CITY-MSC_2,158,232,40.754258,-73.848906,Lucent,3,170,Nonactive,,,,,,,,,,,,,,,
1210,NY99XT231,NY-LI_CITY-MSC_2,158,232,40.5757,-73.9826,Lucent,1,0,Nonactive,,,,,,,,,,,,,,,
1210,NY99XT231,NY-LI_CITY-MSC_2,158,232,40.5757,-73.9826,Lucent,2,120,Nonactive,,,,,,,,,,,,,,,
1210,NY99XT231,NY-LI_CITY-MSC_2,158,232,40.5757,-73.9826,Lucent,3,240,Nonactive,,,,,,,,,,,,,,,
